company,year,production_t,emissions_tco2
Inner Mongolia Desheng Industrial Group Co Ltd [57.2%]; natural person(s) [42.8%],2024,857730.1607076118,1801233.337485985
Inner Mongolia Desheng Industrial Group Co Ltd [57.2%]; natural person(s) [42.8%],2025,0.0,0.0
Inner Mongolia Desheng Industrial Group Co Ltd [57.2%]; natural person(s) [42.8%],2026,0.0,0.0
Inner Mongolia Desheng Industrial Group Co Ltd [57.2%]; natural person(s) [42.8%],2027,0.0,0.0
Inner Mongolia Desheng Industrial Group Co Ltd [57.2%]; natural person(s) [42.8%],2028,0.0,0.0
Inner Mongolia Desheng Industrial Group Co Ltd [57.2%]; natural person(s) [42.8%],2029,0.0,0.0
Inner Mongolia Desheng Industrial Group Co Ltd [57.2%]; natural person(s) [42.8%],2030,0.0,0.0
Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100.0%],2020,2556999.7869166844,5369699.552525037
Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100.0%],2021,2509089.3589033084,5269087.653696948
Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100.0%],2022,2480901.9675272037,5209894.131807128
Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100.0%],2023,2513942.1942343283,5279278.6078920895
Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100.0%],2024,2541422.698392924,5336987.66662514
Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100.0%],2025,0.0,0.0
Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100.0%],2026,0.0,0.0
Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100.0%],2027,0.0,0.0
Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100.0%],2028,0.0,0.0
Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100.0%],2029,0.0,0.0
Inner Mongolia Yaxinlongshun Special Steel Co Ltd [100.0%],2030,0.0,0.0
Jiangsu Delong Nickel Industry Co Ltd [100.0%],2020,2627317.2810568935,1050926.9124227576
Jiangsu Delong Nickel Industry Co Ltd [100.0%],2021,2578089.3162731496,1031235.7265092599
Jiangsu Delong Nickel Industry Co Ltd [100.0%],2022,2549126.771634202,1019650.7086536807
Jiangsu Delong Nickel Industry Co Ltd [100.0%],2023,2583075.6045757723,1033230.2418303089
Jiangsu Delong Nickel Industry Co Ltd [100.0%],2024,2611311.8225987293,1044524.7290394919
Jiangsu Delong Nickel Industry Co Ltd [100.0%],2025,0.0,0.0
Jiangsu Delong Nickel Industry Co Ltd [100.0%],2026,0.0,0.0
Jiangsu Delong Nickel Industry Co Ltd [100.0%],2027,0.0,0.0
Jiangsu Delong Nickel Industry Co Ltd [100.0%],2028,0.0,0.0
Jiangsu Delong Nickel Industry Co Ltd [100.0%],2029,0.0,0.0
Jiangsu Delong Nickel Industry Co Ltd [100.0%],2030,0.0,0.0
Jiangsu Feida Co Ltd [65.0%]; Metallurgical Corporation of China Ltd [18.0%]; natural person(s) [15.0%]; unknown [2.0%],2020,1278499.8934583422,511399.9573833369
Jiangsu Feida Co Ltd [65.0%]; Metallurgical Corporation of China Ltd [18.0%]; natural person(s) [15.0%]; unknown [2.0%],2021,1254544.6794516542,501817.8717806617
Jiangsu Feida Co Ltd [65.0%]; Metallurgical Corporation of China Ltd [18.0%]; natural person(s) [15.0%]; unknown [2.0%],2022,1240450.9837636019,496180.3935054408
Jiangsu Feida Co Ltd [65.0%]; Metallurgical Corporation of China Ltd [18.0%]; natural person(s) [15.0%]; unknown [2.0%],2023,1256971.0971171642,502788.43884686567
Jiangsu Feida Co Ltd [65.0%]; Metallurgical Corporation of China Ltd [18.0%]; natural person(s) [15.0%]; unknown [2.0%],2024,1270711.349196462,508284.5396785848
Jiangsu Feida Co Ltd [65.0%]; Metallurgical Corporation of China Ltd [18.0%]; natural person(s) [15.0%]; unknown [2.0%],2025,0.0,0.0
Jiangsu Feida Co Ltd [65.0%]; Metallurgical Corporation of China Ltd [18.0%]; natural person(s) [15.0%]; unknown [2.0%],2026,0.0,0.0
Jiangsu Feida Co Ltd [65.0%]; Metallurgical Corporation of China Ltd [18.0%]; natural person(s) [15.0%]; unknown [2.0%],2027,0.0,0.0
Jiangsu Feida Co Ltd [65.0%]; Metallurgical Corporation of China Ltd [18.0%]; natural person(s) [15.0%]; unknown [2.0%],2028,0.0,0.0
Jiangsu Feida Co Ltd [65.0%]; Metallurgical Corporation of China Ltd [18.0%]; natural person(s) [15.0%]; unknown [2.0%],2029,0.0,0.0
Jiangsu Feida Co Ltd [65.0%]; Metallurgical Corporation of China Ltd [18.0%]; natural person(s) [15.0%]; unknown [2.0%],2030,0.0,0.0
Jiangsu HONGTAI Metals Ware Co Ltd [100.0%],2020,1007457.9160451738,402983.1664180695
Jiangsu HONGTAI Metals Ware Co Ltd [100.0%],2021,988581.2074079035,395432.4829631614
Jiangsu HONGTAI Metals Ware Co Ltd [100.0%],2022,977475.3752057183,390990.1500822874
Jiangsu HONGTAI Metals Ware Co Ltd [100.0%],2023,990493.2245283254,396197.28981133015
Jiangsu HONGTAI Metals Ware Co Ltd [100.0%],2024,1001320.543166812,400528.21726672485
Jiangsu HONGTAI Metals Ware Co Ltd [100.0%],2025,0.0,0.0
Jiangsu HONGTAI Metals Ware Co Ltd [100.0%],2026,0.0,0.0
Jiangsu HONGTAI Metals Ware Co Ltd [100.0%],2027,0.0,0.0
Jiangsu HONGTAI Metals Ware Co Ltd [100.0%],2028,0.0,0.0
Jiangsu HONGTAI Metals Ware Co Ltd [100.0%],2029,0.0,0.0
Jiangsu HONGTAI Metals Ware Co Ltd [100.0%],2030,0.0,0.0
Jiangsu Longyuan Steel Co Ltd [100.0%],2020,0.0,0.0
Jiangsu Longyuan Steel Co Ltd [100.0%],2021,0.0,0.0
Jiangsu Longyuan Steel Co Ltd [100.0%],2022,0.0,0.0
Jiangsu Longyuan Steel Co Ltd [100.0%],2023,0.0,0.0
Jiangsu Longyuan Steel Co Ltd [100.0%],2024,0.0,0.0
Jiangsu Longyuan Steel Co Ltd [100.0%],2025,0.0,0.0
Jiangsu Longyuan Steel Co Ltd [100.0%],2026,0.0,0.0
Jiangsu Longyuan Steel Co Ltd [100.0%],2027,0.0,0.0
Jiangsu Longyuan Steel Co Ltd [100.0%],2028,0.0,0.0
Jiangsu Longyuan Steel Co Ltd [100.0%],2029,0.0,0.0
Jiangsu Longyuan Steel Co Ltd [100.0%],2030,0.0,0.0
Jiangsu Shagang Co Ltd [63.8%]; Hengde International Co Ltd [13.6%]; Jiangsu Shagang Group Co Ltd [10.6%]; unknown [6.2%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.2%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.6%],2020,3469848.7108459407,7286682.292776476
Jiangsu Shagang Co Ltd [63.8%]; Hengde International Co Ltd [13.6%]; Jiangsu Shagang Group Co Ltd [10.6%]; unknown [6.2%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.2%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.6%],2021,3404834.2600317895,7150151.946066759
Jiangsu Shagang Co Ltd [63.8%]; Hengde International Co Ltd [13.6%]; Jiangsu Shagang Group Co Ltd [10.6%]; unknown [6.2%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.2%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.6%],2022,3366583.9699344155,7069826.336862273
Jiangsu Shagang Co Ltd [63.8%]; Hengde International Co Ltd [13.6%]; Jiangsu Shagang Group Co Ltd [10.6%]; unknown [6.2%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.2%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.6%],2023,3411419.5575759835,7163981.070909565
Jiangsu Shagang Co Ltd [63.8%]; Hengde International Co Ltd [13.6%]; Jiangsu Shagang Group Co Ltd [10.6%]; unknown [6.2%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.2%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.6%],2024,3448710.601719198,7242292.2636103155
Jiangsu Shagang Co Ltd [63.8%]; Hengde International Co Ltd [13.6%]; Jiangsu Shagang Group Co Ltd [10.6%]; unknown [6.2%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.2%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.6%],2025,0.0,0.0
Jiangsu Shagang Co Ltd [63.8%]; Hengde International Co Ltd [13.6%]; Jiangsu Shagang Group Co Ltd [10.6%]; unknown [6.2%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.2%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.6%],2026,0.0,0.0
Jiangsu Shagang Co Ltd [63.8%]; Hengde International Co Ltd [13.6%]; Jiangsu Shagang Group Co Ltd [10.6%]; unknown [6.2%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.2%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.6%],2027,0.0,0.0
Jiangsu Shagang Co Ltd [63.8%]; Hengde International Co Ltd [13.6%]; Jiangsu Shagang Group Co Ltd [10.6%]; unknown [6.2%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.2%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.6%],2028,0.0,0.0
Jiangsu Shagang Co Ltd [63.8%]; Hengde International Co Ltd [13.6%]; Jiangsu Shagang Group Co Ltd [10.6%]; unknown [6.2%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.2%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.6%],2029,0.0,0.0
Jiangsu Shagang Co Ltd [63.8%]; Hengde International Co Ltd [13.6%]; Jiangsu Shagang Group Co Ltd [10.6%]; unknown [6.2%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [3.2%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [2.6%],2030,0.0,0.0
Jiangsu Xicheng Sanlian Holding Group Co Ltd [100.0%],2020,460259.96164500323,184103.9846580013
Jiangsu Xicheng Sanlian Holding Group Co Ltd [100.0%],2021,451636.08460259554,180654.43384103823
Jiangsu Xicheng Sanlian Holding Group Co Ltd [100.0%],2022,446562.3541548967,178624.9416619587
Jiangsu Xicheng Sanlian Holding Group Co Ltd [100.0%],2023,452509.5949621791,181003.83798487164
Jiangsu Xicheng Sanlian Holding Group Co Ltd [100.0%],2024,457456.0857107263,182982.43428429053
Jiangsu Xicheng Sanlian Holding Group Co Ltd [100.0%],2025,0.0,0.0
Jiangsu Xicheng Sanlian Holding Group Co Ltd [100.0%],2026,0.0,0.0
Jiangsu Xicheng Sanlian Holding Group Co Ltd [100.0%],2027,0.0,0.0
Jiangsu Xicheng Sanlian Holding Group Co Ltd [100.0%],2028,0.0,0.0
Jiangsu Xicheng Sanlian Holding Group Co Ltd [100.0%],2029,0.0,0.0
Jiangsu Xicheng Sanlian Holding Group Co Ltd [100.0%],2030,0.0,0.0
Jiangsu Xingda Steel Group Co Ltd [100.0%],2020,1022799.9147666738,2147879.821010015
Jiangsu Xingda Steel Group Co Ltd [100.0%],2021,0.0,0.0
Jiangsu Xingda Steel Group Co Ltd [100.0%],2022,0.0,0.0
Jiangsu Xingda Steel Group Co Ltd [100.0%],2023,0.0,0.0
Jiangsu Xingda Steel Group Co Ltd [100.0%],2024,0.0,0.0
Jiangsu Xingda Steel Group Co Ltd [100.0%],2025,0.0,0.0
Jiangsu Xingda Steel Group Co Ltd [100.0%],2026,0.0,0.0
Jiangsu Xingda Steel Group Co Ltd [100.0%],2027,0.0,0.0
Jiangsu Xingda Steel Group Co Ltd [100.0%],2028,0.0,0.0
Jiangsu Xingda Steel Group Co Ltd [100.0%],2029,0.0,0.0
Jiangsu Xingda Steel Group Co Ltd [100.0%],2030,0.0,0.0
Jiangsu Xusteel Group Co Ltd [100.0%],2020,3899424.675047944,8188791.817600682
Jiangsu Xusteel Group Co Ltd [100.0%],2021,3826361.2723275456,8035358.671887846
Jiangsu Xusteel Group Co Ltd [100.0%],2022,3783375.5004789857,7945088.55100587
Jiangsu Xusteel Group Co Ltd [100.0%],2023,3833761.8462073505,8050899.877035436
Jiangsu Xusteel Group Co Ltd [100.0%],2024,3875669.615049209,8138906.191603339
Jiangsu Xusteel Group Co Ltd [100.0%],2025,0.0,0.0
Jiangsu Xusteel Group Co Ltd [100.0%],2026,0.0,0.0
Jiangsu Xusteel Group Co Ltd [100.0%],2027,0.0,0.0
Jiangsu Xusteel Group Co Ltd [100.0%],2028,0.0,0.0
Jiangsu Xusteel Group Co Ltd [100.0%],2029,0.0,0.0
Jiangsu Xusteel Group Co Ltd [100.0%],2030,0.0,0.0
Jiangxi Taixin Iron & Steel Co Ltd [100.0%],2020,639249.9467291711,255699.97869166845
Jiangxi Taixin Iron & Steel Co Ltd [100.0%],2021,627272.3397258271,250908.93589033085
Jiangxi Taixin Iron & Steel Co Ltd [100.0%],2022,620225.4918818009,248090.1967527204
Jiangxi Taixin Iron & Steel Co Ltd [100.0%],2023,628485.5485585821,251394.21942343283
Jiangxi Taixin Iron & Steel Co Ltd [100.0%],2024,635355.674598231,254142.2698392924
Jiangxi Taixin Iron & Steel Co Ltd [100.0%],2025,0.0,0.0
Jiangxi Taixin Iron & Steel Co Ltd [100.0%],2026,0.0,0.0
Jiangxi Taixin Iron & Steel Co Ltd [100.0%],2027,0.0,0.0
Jiangxi Taixin Iron & Steel Co Ltd [100.0%],2028,0.0,0.0
Jiangxi Taixin Iron & Steel Co Ltd [100.0%],2029,0.0,0.0
Jiangxi Taixin Iron & Steel Co Ltd [100.0%],2030,0.0,0.0
Jiangxi Yuanxing Iron and Steel Co Ltd [100.0%],2020,0.0,0.0
Jiangxi Yuanxing Iron and Steel Co Ltd [100.0%],2021,0.0,0.0
Jiangxi Yuanxing Iron and Steel Co Ltd [100.0%],2022,0.0,0.0
Jiangxi Yuanxing Iron and Steel Co Ltd [100.0%],2023,0.0,0.0
Jiangxi Yuanxing Iron and Steel Co Ltd [100.0%],2024,0.0,0.0
Jiangxi Yuanxing Iron and Steel Co Ltd [100.0%],2025,0.0,0.0
Jiangxi Yuanxing Iron and Steel Co Ltd [100.0%],2026,0.0,0.0
Jiangxi Yuanxing Iron and Steel Co Ltd [100.0%],2027,0.0,0.0
Jiangxi Yuanxing Iron and Steel Co Ltd [100.0%],2028,0.0,0.0
Jiangxi Yuanxing Iron and Steel Co Ltd [100.0%],2029,0.0,0.0
Jiangxi Yuanxing Iron and Steel Co Ltd [100.0%],2030,0.0,0.0
Jiangyin Changqi Investment Partnership LP [65.0%]; Changhong International Investment Co Ltd [25.0%]; Jiangyin Changjiang Village Federation of Trade Unions [9.5%]; Jiangsu New Yangtze Industrial Group Co Ltd [0.5%],2020,1278499.8934583422,2684849.7762625185
Jiangyin Changqi Investment Partnership LP [65.0%]; Changhong International Investment Co Ltd [25.0%]; Jiangyin Changjiang Village Federation of Trade Unions [9.5%]; Jiangsu New Yangtze Industrial Group Co Ltd [0.5%],2021,1254544.6794516542,2634543.826848474
Jiangyin Changqi Investment Partnership LP [65.0%]; Changhong International Investment Co Ltd [25.0%]; Jiangyin Changjiang Village Federation of Trade Unions [9.5%]; Jiangsu New Yangtze Industrial Group Co Ltd [0.5%],2022,1240450.9837636019,2604947.065903564
Jiangyin Changqi Investment Partnership LP [65.0%]; Changhong International Investment Co Ltd [25.0%]; Jiangyin Changjiang Village Federation of Trade Unions [9.5%]; Jiangsu New Yangtze Industrial Group Co Ltd [0.5%],2023,1256971.0971171642,2639639.3039460448
Jiangyin Changqi Investment Partnership LP [65.0%]; Changhong International Investment Co Ltd [25.0%]; Jiangyin Changjiang Village Federation of Trade Unions [9.5%]; Jiangsu New Yangtze Industrial Group Co Ltd [0.5%],2024,1270711.349196462,2668493.83331257
Jiangyin Changqi Investment Partnership LP [65.0%]; Changhong International Investment Co Ltd [25.0%]; Jiangyin Changjiang Village Federation of Trade Unions [9.5%]; Jiangsu New Yangtze Industrial Group Co Ltd [0.5%],2025,0.0,0.0
Jiangyin Changqi Investment Partnership LP [65.0%]; Changhong International Investment Co Ltd [25.0%]; Jiangyin Changjiang Village Federation of Trade Unions [9.5%]; Jiangsu New Yangtze Industrial Group Co Ltd [0.5%],2026,0.0,0.0
Jiangyin Changqi Investment Partnership LP [65.0%]; Changhong International Investment Co Ltd [25.0%]; Jiangyin Changjiang Village Federation of Trade Unions [9.5%]; Jiangsu New Yangtze Industrial Group Co Ltd [0.5%],2027,0.0,0.0
Jiangyin Changqi Investment Partnership LP [65.0%]; Changhong International Investment Co Ltd [25.0%]; Jiangyin Changjiang Village Federation of Trade Unions [9.5%]; Jiangsu New Yangtze Industrial Group Co Ltd [0.5%],2028,0.0,0.0
Jiangyin Changqi Investment Partnership LP [65.0%]; Changhong International Investment Co Ltd [25.0%]; Jiangyin Changjiang Village Federation of Trade Unions [9.5%]; Jiangsu New Yangtze Industrial Group Co Ltd [0.5%],2029,0.0,0.0
Jiangyin Changqi Investment Partnership LP [65.0%]; Changhong International Investment Co Ltd [25.0%]; Jiangyin Changjiang Village Federation of Trade Unions [9.5%]; Jiangsu New Yangtze Industrial Group Co Ltd [0.5%],2030,0.0,0.0
Jilin Jingang Lron and Steel Co Ltd [100.0%],2020,958874.9200937568,2013637.3321968892
Jilin Jingang Lron and Steel Co Ltd [100.0%],2021,940908.5095887406,1975907.8701363555
Jilin Jingang Lron and Steel Co Ltd [100.0%],2022,930338.2378227015,1953710.2994276732
Jilin Jingang Lron and Steel Co Ltd [100.0%],2023,942728.3228378731,1979729.4779595337
Jilin Jingang Lron and Steel Co Ltd [100.0%],2024,953033.5118973465,2001370.3749844276
Jilin Jingang Lron and Steel Co Ltd [100.0%],2025,0.0,0.0
Jilin Jingang Lron and Steel Co Ltd [100.0%],2026,0.0,0.0
Jilin Jingang Lron and Steel Co Ltd [100.0%],2027,0.0,0.0
Jilin Jingang Lron and Steel Co Ltd [100.0%],2028,0.0,0.0
Jilin Jingang Lron and Steel Co Ltd [100.0%],2029,0.0,0.0
Jilin Jingang Lron and Steel Co Ltd [100.0%],2030,0.0,0.0
Jilinjigang Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2020,230129.98082250162,92051.99232900066
Jilinjigang Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2021,225818.04230129777,90327.21692051912
Jilinjigang Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2022,223281.17707744834,89312.47083097935
Jilinjigang Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2023,226254.79748108954,90501.91899243582
Jilinjigang Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2024,228728.04285536314,91491.21714214527
Jilinjigang Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2025,0.0,0.0
Jilinjigang Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2026,0.0,0.0
Jilinjigang Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2027,0.0,0.0
Jilinjigang Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2028,0.0,0.0
Jilinjigang Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2029,0.0,0.0
Jilinjigang Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2030,0.0,0.0
Jilinjigang Steel Group Co Ltd [98.8%]; unknown [1.2%],2020,319624.97336458554,127849.98934583423
Jilinjigang Steel Group Co Ltd [98.8%]; unknown [1.2%],2021,313636.16986291355,125454.46794516542
Jilinjigang Steel Group Co Ltd [98.8%]; unknown [1.2%],2022,310112.74594090047,124045.0983763602
Jilinjigang Steel Group Co Ltd [98.8%]; unknown [1.2%],2023,314242.77427929104,125697.10971171642
Jilinjigang Steel Group Co Ltd [98.8%]; unknown [1.2%],2024,317677.8372991155,127071.1349196462
Jilinjigang Steel Group Co Ltd [98.8%]; unknown [1.2%],2025,0.0,0.0
Jilinjigang Steel Group Co Ltd [98.8%]; unknown [1.2%],2026,0.0,0.0
Jilinjigang Steel Group Co Ltd [98.8%]; unknown [1.2%],2027,0.0,0.0
Jilinjigang Steel Group Co Ltd [98.8%]; unknown [1.2%],2028,0.0,0.0
Jilinjigang Steel Group Co Ltd [98.8%]; unknown [1.2%],2029,0.0,0.0
Jilinjigang Steel Group Co Ltd [98.8%]; unknown [1.2%],2030,0.0,0.0
Jinan Iron & Steel Group Co Ltd [100.0%],2020,1725974.856168762,3624547.1979544004
Jinan Iron & Steel Group Co Ltd [100.0%],2021,1693635.3172597333,3556634.16624544
Jinan Iron & Steel Group Co Ltd [100.0%],2022,1674608.8280808625,3516678.5389698115
Jinan Iron & Steel Group Co Ltd [100.0%],2023,1696910.9811081716,3563513.0603271606
Jinan Iron & Steel Group Co Ltd [100.0%],2024,1715460.3214152236,3602466.67497197
Jinan Iron & Steel Group Co Ltd [100.0%],2025,0.0,0.0
Jinan Iron & Steel Group Co Ltd [100.0%],2026,0.0,0.0
Jinan Iron & Steel Group Co Ltd [100.0%],2027,0.0,0.0
Jinan Iron & Steel Group Co Ltd [100.0%],2028,0.0,0.0
Jinan Iron & Steel Group Co Ltd [100.0%],2029,0.0,0.0
Jinan Iron & Steel Group Co Ltd [100.0%],2030,0.0,0.0
Jinan Iron & Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2020,894949.9254208396,1879394.8433837632
Jinan Iron & Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2021,878181.2756161579,1844180.6787939316
Jinan Iron & Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2022,868315.6886345213,1823462.9461324948
Jinan Iron & Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2023,879879.7679820149,1847747.5127622315
Jinan Iron & Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2024,889497.9444375234,1867945.6833187991
Jinan Iron & Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2025,0.0,0.0
Jinan Iron & Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2026,0.0,0.0
Jinan Iron & Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2027,0.0,0.0
Jinan Iron & Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2028,0.0,0.0
Jinan Iron & Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2029,0.0,0.0
Jinan Iron & Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],2030,0.0,0.0
Jinan Iron & Steel Group Co Ltd [85.1%]; Wuan Yuhua Steel Co Ltd [11.5%]; unknown [3.5%],2020,862987.428084381,1812273.5989772002
Jinan Iron & Steel Group Co Ltd [85.1%]; Wuan Yuhua Steel Co Ltd [11.5%]; unknown [3.5%],2021,846817.6586298667,1778317.08312272
Jinan Iron & Steel Group Co Ltd [85.1%]; Wuan Yuhua Steel Co Ltd [11.5%]; unknown [3.5%],2022,837304.4140404313,1758339.2694849058
Jinan Iron & Steel Group Co Ltd [85.1%]; Wuan Yuhua Steel Co Ltd [11.5%]; unknown [3.5%],2023,848455.4905540858,1781756.5301635803
Jinan Iron & Steel Group Co Ltd [85.1%]; Wuan Yuhua Steel Co Ltd [11.5%]; unknown [3.5%],2024,857730.1607076118,1801233.337485985
Jinan Iron & Steel Group Co Ltd [85.1%]; Wuan Yuhua Steel Co Ltd [11.5%]; unknown [3.5%],2025,0.0,0.0
Jinan Iron & Steel Group Co Ltd [85.1%]; Wuan Yuhua Steel Co Ltd [11.5%]; unknown [3.5%],2026,0.0,0.0
Jinan Iron & Steel Group Co Ltd [85.1%]; Wuan Yuhua Steel Co Ltd [11.5%]; unknown [3.5%],2027,0.0,0.0
Jinan Iron & Steel Group Co Ltd [85.1%]; Wuan Yuhua Steel Co Ltd [11.5%]; unknown [3.5%],2028,0.0,0.0
Jinan Iron & Steel Group Co Ltd [85.1%]; Wuan Yuhua Steel Co Ltd [11.5%]; unknown [3.5%],2029,0.0,0.0
Jinan Iron & Steel Group Co Ltd [85.1%]; Wuan Yuhua Steel Co Ltd [11.5%]; unknown [3.5%],2030,0.0,0.0
Jinan Iron & Steel Group Co Ltd [88.1%]; natural person(s) [11.9%],2020,2620924.7815896017,5503942.041338163
Jinan Iron & Steel Group Co Ltd [88.1%]; natural person(s) [11.9%],2021,2571816.5928758914,5400814.845039372
